author,author_rating,body,real_rating
murat g***** - Eskişehir,5,"Çok hızlı teşekkürler.cuma günü sabah sipariş verdim, bir kaç saat sonra kargolandı.cumartesi öğleden sonra üçte geldi.orjinal açılmamış paket,şarj aleti,kulaklık, hızlı kullanım kılavuzu ve sim iğnesi ile beraber geldi.telefon % 58 şarjla geldi.gece 12 ye kadar elimden düşürmedim hala % 25 şajı vardı.Genel kullanım için eşime aldım şu an için yeterli gözüküyor.Yüz tanıma , parmak izi çok hızlı çalışıyor , bir kaç saniyede (2-3) açıyor.tavsiye ederim.hem hepsi buradaya hem satıcıya teşekkürler.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
ILIR O***** (31) - İstanbul,5,"Ürün tam bir f/p ürünü, vergilerden dolayı biraz pahalıya gelsede kaliteli ürün. 16 saate elime ulaştığı için de Hepsiburadaya teşekkürlerDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
E******* K******* (21) - Kocaeli,5,"1 gün sonra elime ulaştı ve piyasaya göre çok uygun fiyata aldım teşekkürler hepsi burada ve hepsi jet.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
ö**** o**** - Ankara,5,"fiyat performans olarak iyi bir ürün olduğunu düşünüyorum. 6000 mah batarya + amoled ekran + aod desteği + gorilla glass 3 ve yeterli bulduğum 4 gb ram benim tercih nedenlerimdendi.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
C******** K***** - Bursa,5,"M31 ile bu telefon arasında kaldım aralarinda 200 tl fark vardi m31in 4 kamerasi cok abarti gibi durup telefonda da o kadar kamera olmasi pek sevmedigim icin ve 128 gb çok fazla geldiginden dolayi bu telefon her turlu isimi gorur diye bunu aldim ve hic pisman degilim. Gayet fiyat performans ürünü kamerasi iyi telefon şık ve yaninda da gear watch active 2 aldım memnunum tavsiye ederim.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
M**** S** - Manisa,4,"Samsung M31 ile M21 arasında kaldım normalde m31 alıp çift kart geçip ödeme yapacaktım hepsi burada da çoklu kredi kartı ödeme seçeneğinde hatalar mevcut umarım biran önce bu sorun çözülür. Bu sebeple M21 tercih ettim kamerası dışında diğer özellikler benzerdi. Kargom 1 günde elime ulaştı bunun için hepsi buradaya teşekkürler. Fakat bu fiyattaki bir ürün için kargo ücreti ödemek de pek hoş olmadı açıkçası bu konuda bir düzenleme getirilebilir. Ön kamerası başarılı, arka kamerada 48 mp yakınlaştırma olmamsı üzücü diğerlerinde yakınlaştırma ayarında renk kaybı olmakta bunun haricinde kamerası canlı çekiyor. İlk elime aldığımda yaklaşık yarım saat program ayarlarını yaptım telefon baya ısındı. Ama normal kullanımlarda ısınma olmuyor şimdilik. Telefonun yeşil rengini tercih ettim. Renk konusunda tereddüt yaşayanlara yeşil rengi rahatlıkla önerebilirim,siyah rengindeki gibi arka kapakta parmak izi kalmıyor ve tatlı bir rengi var.Kulaklık pek hoşuma gitmedi. Paket içeriğinde en azından şeffaf bir kılıf olmalıydı bu konuda samsung firması biraz cimri davranmış. Dokunmatik ekran gayet hızı, alıcılara öneriyorum. Bu fiyat aralığındaki ürünlere kıyasla başarılı diyebiliriz.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
M***** D***** - Erzincan,5,"Başarılı bir ürün.. kamera çok iyi..ekran çok iyi..şarj mükemmel.. Fiyatını ve sunduğu özellikleri baz alırsak eger,mantıklı bir seçim oldu benim için.. Tavsiye ederim..Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
S**** A****** (46) - Kocaeli,5,"Teşekkürler Hepsiburada ve Hepsiexpres siparişimde 1 gün sonra paketim elime ulaştı. Henüz telefonu kullanmaya başlamadım bu konuda sonra deneyimlerimi paylaşabilirim. Samsung güvenlik etiketiyle bana ulaştı ilk izlenimim olumlu güvenerek Hepsiburada 'dan satın alabilirsiniz.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
E**** K**** - Yozgat,5,"Fiyat performans ürünü güzel, Aras Kargo işini önemsemiyor dış kutuya elimi sürmedim açık ve ezik şekilde geldi. Şükür 4 günde sağlam geldi. Mağaza iyi Kargo şirketine ayıp.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
Murat G**** - Aydın,5,"Ürünü üç gün önce sipariş ettim...Gönderici firma gayet güzel paketlemiş.. hepsiburada.com 'a teşekkür ederim.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
Servet B** (41) - İstanbul,5,"Telefon çok şık ve üst segment görüntüsü var. Bu fiyata bu özellikler çok çok iyi. Ekran büyük ve kullanışlı, ele avuca geliyor tutması zor değil.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
